,Date,Close,High,Low,Open,Volume,Name
11053,2024-08-26,2738.15576171875,2751.549833114722,2721.1222468451892,2732.7692242402322,1152244,Hindustan Unilever Ltd.
11054,2024-08-27,2685.501708984375,2741.019157279429,2678.368077529086,2726.3632826569533,1357212,Hindustan Unilever Ltd.
11055,2024-08-28,2683.02685546875,2699.9148774708824,2664.9739461905906,2678.804731489039,1723549,Hindustan Unilever Ltd.
11056,2024-08-29,2703.31201171875,2727.333902856005,2664.246107950083,2688.462067987683,2129934,Hindustan Unilever Ltd.
11057,2024-08-30,2696.275390625,2733.448709240914,2678.902076663861,2713.4546356789924,4029712,Hindustan Unilever Ltd.
11058,2024-09-02,2707.0,2726.2658978957274,2697.2456099024953,2711.804330358968,957950,Hindustan Unilever Ltd.
11059,2024-09-03,2712.095703125,2744.7556730503247,2693.363434369963,2698.216341458918,2022116,Hindustan Unilever Ltd.
11060,2024-09-04,2757.66455078125,2760.188157340057,2690.111986931693,2698.216436840079,1640986,Hindustan Unilever Ltd.
11061,2024-09-05,2754.94677734375,2771.0099471964018,2740.582124971867,2756.4998023952226,1945173,Hindustan Unilever Ltd.
11062,2024-09-06,2755.43212890625,2782.123118479223,2744.9014624679285,2744.9014624679285,1672730,Hindustan Unilever Ltd.
11063,2024-09-09,2835.844970703125,2851.7624119394613,2759.5571728010573,2769.166071475763,3342754,Hindustan Unilever Ltd.
11064,2024-09-10,2813.327392578125,2851.180067874474,2802.553844056592,2847.6858799868537,1536584,Hindustan Unilever Ltd.
11065,2024-09-11,2818.714111328125,2863.2153669847785,2812.8422829388005,2825.9451329233075,1913665,Hindustan Unilever Ltd.
11066,2024-09-12,2869.4267578125,2876.2208276163733,2809.056642089753,2825.362457010719,2454564,Hindustan Unilever Ltd.
11067,2024-09-13,2846.666748046875,2869.426835111309,2832.641893822737,2869.426835111309,1902001,Hindustan Unilever Ltd.
11068,2024-09-16,2782.754150390625,2824.3919995176966,2724.810248668883,2824.3919995176966,1489057,Hindustan Unilever Ltd.
11069,2024-09-17,2788.9658203125,2828.177216442892,2775.9601235551504,2782.7541937629762,1098661,Hindustan Unilever Ltd.
11070,2024-09-18,2791.246826171875,2808.42607086622,2777.512956142777,2789.451155662023,464796,Hindustan Unilever Ltd.
11071,2024-09-19,2826.090576171875,2847.9772355641235,2788.8203427591193,2791.6349342197495,1713010,Hindustan Unilever Ltd.
11072,2024-09-20,2890.00341796875,2901.4077499970376,2810.2214332765097,2838.7566700584757,3641632,Hindustan Unilever Ltd.
11073,2024-09-23,2939.45458984375,2945.7147930006277,2882.5784203092207,2892.33281157887,1300470,Hindustan Unilever Ltd.
11074,2024-09-24,2863.749267578125,2931.156104781509,2859.430227331959,2931.156104781509,1929308,Hindustan Unilever Ltd.
11075,2024-09-25,2862.196044921875,2873.260815338254,2819.636191624619,2863.749069984707,1055354,Hindustan Unilever Ltd.
11076,2024-09-26,2898.25341796875,2904.8048428813454,2854.674167856613,2864.2830665701063,1902889,Hindustan Unilever Ltd.
11077,2024-09-27,2878.9873046875,2940.8618738147916,2865.884454754662,2898.253441779502,2977081,Hindustan Unilever Ltd.
11078,2024-09-30,2871.271240234375,2909.706124674832,2856.0331583870834,2876.9975761841415,1627702,Hindustan Unilever Ltd.
11079,2024-10-01,2837.737548828125,2875.541649372102,2806.339143756762,2875.541649372102,1184642,Hindustan Unilever Ltd.
11080,2024-10-03,2808.23193359375,2837.106731735907,2776.9306818262016,2823.1787931428157,1233447,Hindustan Unilever Ltd.
11081,2024-10-04,2764.944091796875,2828.27453567217,2734.1767051525835,2805.9511608195753,2456486,Hindustan Unilever Ltd.
11082,2024-10-07,2750.04541015625,2782.1231747563133,2741.9411971515387,2761.3042498599384,1280975,Hindustan Unilever Ltd.
11083,2024-10-08,2735.875244140625,2801.0982750877915,2716.366460746994,2760.333851126015,1761488,Hindustan Unilever Ltd.
11084,2024-10-09,2687.4912109375,2742.7174325285027,2679.4839147128605,2740.339318628453,1476282,Hindustan Unilever Ltd.
11085,2024-10-10,2673.66064453125,2705.398610217547,2652.793143577846,2688.5105879502285,2065078,Hindustan Unilever Ltd.
11086,2024-10-11,2701.322265625,2707.922266928901,2656.5300261363855,2683.463661587022,679307,Hindustan Unilever Ltd.
11087,2024-10-14,2707.048828125,2722.1897566323278,2683.657720300339,2709.475281759991,874010,Hindustan Unilever Ltd.
11088,2024-10-15,2699.623779296875,2716.9487533001934,2683.9004068922713,2710.9311955846492,1082666,Hindustan Unilever Ltd.
11089,2024-10-16,2699.4296875,2715.2502127006615,2674.5343678170534,2707.09718625598,1170797,Hindustan Unilever Ltd.
11090,2024-10-17,2658.082763671875,2700.1575638443824,2643.3299731877614,2697.68253378276,1368242,Hindustan Unilever Ltd.
11091,2024-10-18,2637.1669921875,2659.3932129429836,2614.212598375217,2658.0828331824578,1137277,Hindustan Unilever Ltd.
11092,2024-10-21,2614.3095703125,2657.451866034502,2601.5948592234436,2635.128493894694,792345,Hindustan Unilever Ltd.
11093,2024-10-22,2602.808349609375,2630.2758533291735,2595.092274110287,2606.1084688697565,1272253,Hindustan Unilever Ltd.
11094,2024-10-23,2581.0673828125,2613.8245078342925,2543.8940646553547,2543.8940646553547,1431962,Hindustan Unilever Ltd.
11095,2024-10-24,2431.403564453125,2569.128970586372,2380.448040858193,2569.128970586372,9216267,Hindustan Unilever Ltd.
11096,2024-10-25,2453.678466796875,2465.276867660535,2426.5507628298415,2428.6859946148834,2761166,Hindustan Unilever Ltd.
11097,2024-10-28,2500.02392578125,2513.417998144498,2445.9625825267967,2469.1593860637768,852829,Hindustan Unilever Ltd.
11098,2024-10-29,2472.70166015625,2509.632330583052,2461.394481395327,2509.632330583052,1695654,Hindustan Unilever Ltd.
11099,2024-10-30,2479.786865234375,2487.8913145923343,2458.870788970481,2481.776604467718,1200637,Hindustan Unilever Ltd.
11100,2024-10-31,2453.87255859375,2488.0855548126483,2449.8447403470686,2479.7870359976687,1901355,Hindustan Unilever Ltd.
11101,2024-11-01,2462.8505859375,2471.0519523196854,2437.4699741899085,2469.1107892962864,118532,Hindustan Unilever Ltd.
11102,2024-11-04,2450.52392578125,2472.0707851149646,2429.850494909821,2472.0707851149646,1097260,Hindustan Unilever Ltd.
11103,2024-11-05,2447.175537109375,2455.813616889939,2433.247599068502,2445.865157420273,702046,Hindustan Unilever Ltd.
11104,2024-11-06,2455.3740234375,2476.386285924596,2449.77738556988,2469.6112066402106,1219166,Hindustan Unilever Ltd.
11105,2024-11-07,2430.630859375,2464.407253718044,2421.401332931118,2455.374054274254,1322446,Hindustan Unilever Ltd.
11106,2024-11-08,2462.247314453125,2469.6605169147483,2422.579669604473,2438.927788649835,1700877,Hindustan Unilever Ltd.
11107,2024-11-11,2445.899169921875,2469.316739128912,2430.189173754933,2463.5237739285594,1175577,Hindustan Unilever Ltd.
11108,2024-11-12,2416.884765625,2451.692178555918,2411.484454346943,2449.7775706822567,1624222,Hindustan Unilever Ltd.
11109,2024-11-13,2420.272216796875,2427.980029788182,2405.985890652603,2417.4740174733843,1262017,Hindustan Unilever Ltd.
11110,2024-11-14,2345.89501953125,2420.026560463074,2340.4947086024417,2415.804451248359,2443393,Hindustan Unilever Ltd.
11111,2024-11-18,2378.984375,2381.0464079817834,2332.6890737165863,2357.62859793872,1374215,Hindustan Unilever Ltd.
11112,2024-11-19,2366.661865234375,2395.970682267616,2361.507022871615,2387.8210740176746,1133370,Hindustan Unilever Ltd.
11113,2024-11-21,2339.611328125,2380.800928160588,2333.0328148891485,2380.800928160588,1291829,Hindustan Unilever Ltd.
11114,2024-11-22,2400.92919921875,2407.6551370493976,2334.7509378705845,2347.613353088314,1696471,Hindustan Unilever Ltd.
11115,2024-11-25,2426.654296875,2460.2835069783887,2413.0554754508216,2425.2306264341637,4368045,Hindustan Unilever Ltd.
11116,2024-11-26,2434.263916015625,2449.7284438602323,2415.80462213737,2441.186181184411,982442,Hindustan Unilever Ltd.
11117,2024-11-27,2441.82421875,2447.7646089278323,2413.4481343744396,2430.2871904428803,948232,Hindustan Unilever Ltd.
11118,2024-11-28,2417.57177734375,2493.1269856575846,2408.7349052669156,2440.9404425567004,2540530,Hindustan Unilever Ltd.
11119,2024-11-29,2450.906494140625,2462.050868133835,2410.600728530422,2410.600728530422,1795164,Hindustan Unilever Ltd.
11120,2024-12-02,2434.21484375,2445.359218749969,2415.9521160801214,2439.9589072851527,1006993,Hindustan Unilever Ltd.
11121,2024-12-03,2437.847900390625,2446.291879693493,2421.3032144140357,2435.0494613734018,1641588,Hindustan Unilever Ltd.
11122,2024-12-04,2419.830322265625,2447.8137526509245,2412.024465943355,2436.12953900783,1321495,Hindustan Unilever Ltd.
11123,2024-12-05,2449.384765625,2469.414913971408,2405.642199026858,2420.910398823739,2071795,Hindustan Unilever Ltd.
11124,2024-12-06,2438.78076171875,2450.5632597319986,2430.1402152325936,2449.777711921342,1308086,Hindustan Unilever Ltd.
11125,2024-12-09,2357.23583984375,2432.054648922866,2340.1021731538126,2420.3212934353196,3385021,Hindustan Unilever Ltd.
11126,2024-12-10,2353.897705078125,2369.2639501866993,2345.0116899782884,2365.0418405006158,2063838,Hindustan Unilever Ltd.
11127,2024-12-11,2357.824951171875,2365.6799489199275,2341.77120363809,2361.4086980082207,1718225,Hindustan Unilever Ltd.
11128,2024-12-12,2302.447021484375,2356.450129788821,2295.623040287186,2341.8202926979993,3231056,Hindustan Unilever Ltd.
11129,2024-12-13,2346.779052734375,2351.1483476463695,2291.155701547438,2302.447261734775,2260902,Hindustan Unilever Ltd.
11130,2024-12-16,2323.262939453125,2349.626373461965,2320.170129749529,2346.975359470951,1247552,Hindustan Unilever Ltd.
11131,2024-12-17,2320.41552734375,2336.861929579234,2310.6950631027157,2310.6950631027157,2131569,Hindustan Unilever Ltd.
11132,2024-12-18,2316.43896484375,2339.8076328717684,2307.454906369584,2307.454906369584,988403,Hindustan Unilever Ltd.
11133,2024-12-19,2317.0771484375,2343.685809457716,2293.659340534284,2304.459962428923,1655915,Hindustan Unilever Ltd.
11134,2024-12-20,2291.597412109375,2330.479748587135,2282.515070557055,2309.467724557705,2069691,Hindustan Unilever Ltd.
11135,2024-12-23,2296.5068359375,2309.124022795506,2273.285593186901,2294.641369734494,1066199,Hindustan Unilever Ltd.
11136,2024-12-24,2293.217529296875,2314.229552226785,2288.848234775878,2288.848234775878,683646,Hindustan Unilever Ltd.
11137,2024-12-26,2290.46826171875,2299.403417590653,2282.564122249837,2289.9773243568984,1033769,Hindustan Unilever Ltd.
11138,2024-12-27,2298.814208984375,2303.134361905232,2286.049837508968,2300.5324897599107,556816,Hindustan Unilever Ltd.
11139,2024-12-30,2301.0234375,2316.389681190017,2282.8587549338595,2299.05968803339,924180,Hindustan Unilever Ltd.
11140,2024-12-31,2284.675537109375,2310.00771587375,2281.1406918459334,2297.5870951983143,1878762,Hindustan Unilever Ltd.
11141,2025-01-01,2280.011474609375,2294.7884979654154,2278.1949104183414,2282.8588155253287,559893,Hindustan Unilever Ltd.
11142,2025-01-02,2327.04296875,2336.517963432763,2273.5307992154535,2287.767981935654,1650744,Hindustan Unilever Ltd.
11143,2025-01-03,2362.635986328125,2370.834735922727,2321.9373281379058,2338.678339641274,1274239,Hindustan Unilever Ltd.
11144,2025-01-06,2333.130615234375,2375.10575867804,2318.8442903999216,2374.1730256557257,900419,Hindustan Unilever Ltd.
11145,2025-01-07,2347.46630859375,2358.708727057057,2332.1981075834215,2334.063573808319,922768,Hindustan Unilever Ltd.
11146,2025-01-08,2357.481201171875,2365.3361989267164,2325.0793354331527,2347.662453978323,953351,Hindustan Unilever Ltd.
11147,2025-01-09,2391.2578125,2428.814523921439,2343.1459468882217,2361.458055894267,2425267,Hindustan Unilever Ltd.
11148,2025-01-10,2397.787109375,2411.4842132129756,2370.049149674973,2391.257498926049,1651911,Hindustan Unilever Ltd.
11149,2025-01-13,2406.5751953125,2415.903006147045,2365.3855943599074,2373.2405929574184,2595013,Hindustan Unilever Ltd.
11150,2025-01-14,2325.0302734375,2423.2668904188554,2321.2501994677364,2420.3212661598373,2052741,Hindustan Unilever Ltd.
11151,2025-01-15,2329.989013671875,2341.6732284736895,2307.5041755449906,2330.8726051486196,1215150,Hindustan Unilever Ltd.
11152,2025-01-16,2302.496337890625,2336.861954874067,2283.8898589241226,2333.867188879549,2762596,Hindustan Unilever Ltd.
11153,2025-01-17,2311.3330078125,2336.1744852788183,2300.532386280666,2307.405509073651,1333005,Hindustan Unilever Ltd.
11154,2025-01-20,2302.692626953125,2325.079419305078,2293.315675101929,2313.7387179443335,1382273,Hindustan Unilever Ltd.
11155,2025-01-21,2298.077880859375,2334.2109200503423,2290.173741080801,2310.8422527675875,1842885,Hindustan Unilever Ltd.
11156,2025-01-22,2300.4833984375,2319.1881603751613,2289.928244871017,2300.0907444235577,2658047,Hindustan Unilever Ltd.
11157,2025-01-23,2279.618408203125,2298.8632479151706,2212.9983546557087,2273.0398957567777,3408925,Hindustan Unilever Ltd.
11158,2025-01-24,2325.177490234375,2337.6472505376432,2280.894846953598,2290.5664082907183,1688664,Hindustan Unilever Ltd.
11159,2025-01-27,2349.47900390625,2366.023448998165,2318.353383718259,2322.1336972511494,2477358,Hindustan Unilever Ltd.
11160,2025-01-28,2345.551513671875,2363.3724438998315,2336.321747502455,2357.48119559763,1892156,Hindustan Unilever Ltd.
11161,2025-01-29,2340.740234375,2352.5718729143537,2321.151881289454,2341.9184361178313,699576,Hindustan Unilever Ltd.
11162,2025-01-30,2365.0908203125,2381.0462851096263,2340.7894200830306,2340.7894200830306,1419960,Hindustan Unilever Ltd.
11163,2025-01-31,2424.052490234375,2434.0675649870627,2357.9722699945264,2357.9722699945264,2116148,Hindustan Unilever Ltd.
11164,2025-02-01,2460.627197265625,2554.838028984739,2391.0121355827387,2430.139939176491,2970999,Hindustan Unilever Ltd.
11165,2025-02-03,2397.68896484375,2474.3243359703793,2372.7003007430244,2459.5962149229367,2528480,Hindustan Unilever Ltd.
11166,2025-02-04,2393.85986328125,2405.5932189981568,2359.2979188534423,2405.5932189981568,1992474,Hindustan Unilever Ltd.
11167,2025-02-05,2347.711669921875,2408.538762766955,2343.735029239593,2408.538762766955,1357416,Hindustan Unilever Ltd.
11168,2025-02-06,2329.694091796875,2365.2870502684787,2317.518941198998,2356.499319499281,1132113,Hindustan Unilever Ltd.
11169,2025-02-07,2321.0048828125,2338.776673176707,2293.7578566318184,2336.8620652260356,855602,Hindustan Unilever Ltd.
11170,2025-02-10,2318.648193359375,2354.535765162653,2309.418666146116,2327.9268622556306,1326354,Hindustan Unilever Ltd.
11171,2025-02-11,2273.285400390625,2334.848896170445,2254.924391433907,2328.024914944897,1389260,Hindustan Unilever Ltd.
11172,2025-02-12,2290.222900390625,2297.4886778004043,2263.319627586285,2283.5461040133705,1341909,Hindustan Unilever Ltd.
11173,2025-02-13,2279.42236328125,2303.0856420040236,2271.4201794945166,2287.8665825033304,1334967,Hindustan Unilever Ltd.
11174,2025-02-14,2276.329345703125,2323.1155800749834,2271.4688740822953,2279.9130925334366,1135380,Hindustan Unilever Ltd.
11175,2025-02-17,2287.178955078125,2293.659424337889,2258.311933209394,2276.3294308235972,1409168,Hindustan Unilever Ltd.
11176,2025-02-18,2254.384521484375,2296.1633418095184,2246.5295231516766,2287.17904363718,1035705,Hindustan Unilever Ltd.
11177,2025-02-19,2209.611083984375,2263.9088115608124,2207.2546802120023,2257.084829242589,1521343,Hindustan Unilever Ltd.
11178,2025-02-20,2207.3037109375,2213.587613824965,2186.1442608736543,2209.6109729078917,2206196,Hindustan Unilever Ltd.
11179,2025-02-21,2201.019287109375,2212.7037396655705,2186.045698194655,2207.303428909442,1781509,Hindustan Unilever Ltd.
11180,2025-02-24,2200.822998046875,2210.1999493735907,2178.5836319813607,2189.5805806766357,1627949,Hindustan Unilever Ltd.
11181,2025-02-25,2218.349609375,2228.4629669638985,2197.3864881550335,2202.345003448744,1988040,Hindustan Unilever Ltd.
11182,2025-02-27,2204.259765625,2228.512025036238,2192.6246931729806,2228.512025036238,1699658,Hindustan Unilever Ltd.
11183,2025-02-28,2150.551025390625,2208.8253837386137,2146.230872669716,2204.3578059858905,3683249,Hindustan Unilever Ltd.
11184,2025-03-03,2137.394287109375,2159.1427183773503,2119.3767883663077,2159.1427183773503,1306470,Hindustan Unilever Ltd.
11185,2025-03-04,2118.24755859375,2140.4869254884225,2097.284437084069,2140.437783808497,1800330,Hindustan Unilever Ltd.
11186,2025-03-05,2131.10986328125,2152.1710273429244,2111.0305739051128,2112.9943232761875,1145673,Hindustan Unilever Ltd.
11187,2025-03-06,2178.73095703125,2189.3843940941274,2124.5315180663188,2135.5776091481193,1856868,Hindustan Unilever Ltd.
11188,2025-03-07,2164.592041015625,2186.340470972133,2149.5201676266793,2186.340470972133,1738356,Hindustan Unilever Ltd.
11189,2025-03-10,2207.0087890625,2226.0570617705903,2154.87114820946,2167.9792709376043,1242387,Hindustan Unilever Ltd.
11190,2025-03-11,2176.76708984375,2221.44238913751,2171.170451941259,2199.399349846657,1325891,Hindustan Unilever Ltd.
11191,2025-03-12,2153.153076171875,2189.5315841563634,2145.39636141498,2177.160105947309,1526212,Hindustan Unilever Ltd.
11192,2025-03-13,2135.38134765625,2169.894150742321,2125.2188476629813,2145.3964226012604,1845629,Hindustan Unilever Ltd.
11193,2025-03-17,2131.8955078125,2155.656828338742,2117.412855542962,2121.8312918285837,1111886,Hindustan Unilever Ltd.
11194,2025-03-18,2131.8955078125,2131.8955078125,2131.8955078125,2131.8955078125,0,Hindustan Unilever Ltd.
11195,2025-03-19,2160.173583984375,2172.7416286827006,2153.6931147712576,2166.9975655294597,1341405,Hindustan Unilever Ltd.
11196,2025-03-20,2201.755859375,2208.1380452959766,2148.783764173998,2163.9536812276774,1426689,Hindustan Unilever Ltd.
11197,2025-03-21,2205.487060546875,2214.32393347734,2185.45691112403,2204.308858765917,2152415,Hindustan Unilever Ltd.
11198,2025-03-24,2215.3056640625,2224.9280841258274,2200.3812164721885,2209.4635575040347,1454404,Hindustan Unilever Ltd.
11199,2025-03-25,2230.13232421875,2250.4570850278583,2202.6889709722714,2209.9547487462705,2229340,Hindustan Unilever Ltd.
11200,2025-03-26,2205.241455078125,2238.576053510754,2197.239272084734,2230.8193391946506,1416907,Hindustan Unilever Ltd.
11201,2025-03-27,2203.965087890625,2219.920552767721,2160.124475668381,2203.5232921909783,3752627,Hindustan Unilever Ltd.
11202,2025-03-28,2217.90771484375,2254.3842632873084,2199.6938916027498,2206.2724040098356,2280152,Hindustan Unilever Ltd.
11203,2025-04-01,2193.361083984375,2243.240131281449,2179.7620223282347,2218.0551389367038,2495962,Hindustan Unilever Ltd.
11204,2025-04-02,2197.33740234375,2203.0323238244255,2150.3548394880845,2203.0323238244255,1351493,Hindustan Unilever Ltd.
11205,2025-04-03,2203.866943359375,2212.0654534146915,2180.3510918370066,2185.1130403837997,1310088,Hindustan Unilever Ltd.
11206,2025-04-04,2203.866943359375,2225.959124485599,2181.7256205542135,2189.580618287982,1120226,Hindustan Unilever Ltd.
11207,2025-04-07,2208.62890625,2220.6079696442002,2111.0306546602815,2111.0306546602815,3435185,Hindustan Unilever Ltd.
11208,2025-04-08,2247.756591796875,2264.399319536186,2211.5255123036677,2227.18636537145,2774874,Hindustan Unilever Ltd.
11209,2025-04-09,2307.40576171875,2311.480446220256,2248.002336789395,2252.3716316716723,2989089,Hindustan Unilever Ltd.
11210,2025-04-11,2323.262939453125,2351.442937710442,2301.858260794508,2351.1974690128386,3836083,Hindustan Unilever Ltd.
11211,2025-04-15,2318.697265625,2356.4994442091893,2302.692658956642,2356.4994442091893,3042779,Hindustan Unilever Ltd.
11212,2025-04-16,2323.704833984375,2332.934360568433,2308.3874922964587,2308.3874922964587,1131979,Hindustan Unilever Ltd.
11213,2025-04-17,2331.952392578125,2336.763482680823,2300.630685801908,2314.3769314844735,1962402,Hindustan Unilever Ltd.
11214,2025-04-21,2308.387451171875,2329.3994741521456,2306.2273747455256,2325.177604656988,1478430,Hindustan Unilever Ltd.
11215,2025-04-22,2355.222900390625,2362.3906339646264,2312.413305383334,2327.043143182113,2352346,Hindustan Unilever Ltd.
11216,2025-04-23,2379.867919921875,2393.810492567148,2350.0187855371846,2366.3180012661305,2226066,Hindustan Unilever Ltd.
11217,2025-04-24,2283.153564453125,2442.31532877599,2275.102238880822,2379.8682341199365,7065430,Hindustan Unilever Ltd.
11218,2025-04-25,2289.92822265625,2299.4523596993467,2252.8133095091957,2289.633612290894,2859858,Hindustan Unilever Ltd.
11219,2025-04-28,2276.57470703125,2306.423601129874,2273.0398623310593,2302.4961024476606,1555660,Hindustan Unilever Ltd.
11220,2025-04-29,2279.618408203125,2290.22270274414,2270.6834923989963,2285.8042666616752,1896387,Hindustan Unilever Ltd.
11221,2025-04-30,2299.64892578125,2309.8603271969996,2274.0218991661004,2277.949398128391,2083807,Hindustan Unilever Ltd.
11222,2025-05-02,2276.57470703125,2302.4961024476606,2268.1304889782928,2291.7937644248273,1424284,Hindustan Unilever Ltd.
11223,2025-05-05,2306.03125,2312.21686946445,2277.0659434146482,2281.9753174121656,2074103,Hindustan Unilever Ltd.
11224,2025-05-06,2338.629150390625,2346.778758141565,2297.7830679976596,2297.7830679976596,1888125,Hindustan Unilever Ltd.
11225,2025-05-07,2327.82861328125,2343.6366523024376,2312.609555257485,2326.06119085797,1610400,Hindustan Unilever Ltd.
11226,2025-05-08,2312.216796875,2328.9086679425363,2298.5688334765755,2318.8935932451186,2323073,Hindustan Unilever Ltd.
11227,2025-05-09,2290.615478515625,2300.2378988832365,2260.57025538677,2287.768137663965,1805685,Hindustan Unilever Ltd.
11228,2025-05-12,2339.316650390625,2343.7350868761478,2303.5765044828277,2317.2244679630116,1274873,Hindustan Unilever Ltd.
11229,2025-05-13,2317.224609375,2354.5358530852754,2310.155158509844,2332.5419526791165,1929665,Hindustan Unilever Ltd.
11230,2025-05-14,2307.896728515625,2327.0432872078413,2296.1142308588765,2327.0432872078413,1568111,Hindustan Unilever Ltd.
11231,2025-05-15,2312.51123046875,2326.9447405218516,2297.586783068839,2308.976625401022,3236681,Hindustan Unilever Ltd.
11232,2025-05-16,2338.236572265625,2343.735167077532,2306.423924367458,2317.2245472572163,1473000,Hindustan Unilever Ltd.
11233,2025-05-19,2339.512939453125,2361.408794513757,2331.95255175475,2331.95255175475,936655,Hindustan Unilever Ltd.
11234,2025-05-20,2298.6669921875,2351.1972894631904,2296.1140220411703,2351.1972894631904,1617408,Hindustan Unilever Ltd.
11235,2025-05-21,2321.053466796875,2332.6396359970754,2302.496131178057,2303.478005860862,1570754,Hindustan Unilever Ltd.
11236,2025-05-22,2288.45556640625,2320.268454005645,2271.174713619723,2312.3151721769136,2423653,Hindustan Unilever Ltd.
11237,2025-05-23,2316.43896484375,2321.642949192319,2287.3756147859463,2294.5431090059574,844118,Hindustan Unilever Ltd.
11238,2025-05-26,2350.706298828125,2353.8482499032,2321.250058032729,2325.07927344993,892618,Hindustan Unilever Ltd.
11239,2025-05-27,2337.058349609375,2365.8273291751543,2317.5191369873537,2350.706553150472,1865258,Hindustan Unilever Ltd.
11240,2025-05-28,2319.18798828125,2344.716729896539,2309.3692415061387,2344.716729896539,897517,Hindustan Unilever Ltd.
11241,2025-05-29,2323.802978515625,2332.9344618523432,2312.8060289954524,2326.0613384377953,1111275,Hindustan Unilever Ltd.
11242,2025-05-30,2305.736328125,2331.8540504341177,2301.0232817809842,2317.224213784136,3288892,Hindustan Unilever Ltd.
11243,2025-06-02,2328.6142578125,2340.789408851528,2301.121764755519,2305.343634416857,1178205,Hindustan Unilever Ltd.
11244,2025-06-03,2309.6640625,2336.3710082209473,2300.139925202615,2322.2321074614806,1643913,Hindustan Unilever Ltd.
11245,2025-06-04,2321.642822265625,2324.686729845221,2299.6489239802295,2316.733448566607,3287896,Hindustan Unilever Ltd.
11246,2025-06-05,2333.3271484375,2336.861993557662,2306.3255917892498,2321.642934355921,1787978,Hindustan Unilever Ltd.
11247,2025-06-06,2346.484130859375,2353.0626431956043,2327.141247831911,2330.283198828193,997488,Hindustan Unilever Ltd.
11248,2025-06-09,2349.82275390625,2355.517675763248,2335.1929150826363,2350.608301699548,1293622,Hindustan Unilever Ltd.
11249,2025-06-10,2351.786376953125,2356.695750752591,2335.2908330438154,2350.0189544422137,1778782,Hindustan Unilever Ltd.
11250,2025-06-11,2333.3271484375,2359.346830298541,2328.319730852048,2351.7864423801357,1977707,Hindustan Unilever Ltd.
11251,2025-06-12,2290.419189453125,2344.7169112625684,2281.9752104026784,2343.6367531475557,3339584,Hindustan Unilever Ltd.
11252,2025-06-13,2276.967529296875,2282.760494395082,2260.2756586638234,2263.221282893185,1740682,Hindustan Unilever Ltd.
11253,2025-06-16,2285.215087890625,2294.248526930686,2271.1744714100378,2277.94931097458,1105297,Hindustan Unilever Ltd.
11254,2025-06-17,2286.3935546875,2290.8119909000766,2271.1744966219585,2277.949336261707,1119284,Hindustan Unilever Ltd.
11255,2025-06-18,2255.660888671875,2289.1426734843863,2244.0747187940665,2285.5097848886408,2056563,Hindustan Unilever Ltd.
11256,2025-06-19,2252.616943359375,2265.9705354890243,2248.7877278228257,2258.410148058999,1214549,Hindustan Unilever Ltd.
11257,2025-06-20,2264.3994140625,2271.0762100507136,2250.849495086671,2253.402465225416,2685864,Hindustan Unilever Ltd.
11258,2025-06-23,2257.35498046875,2268.169866753373,2241.082750343553,2265.590049100476,842856,Hindustan Unilever Ltd.
11259,2025-06-24,2245.44873046875,2283.053027199062,2242.6705210148793,2277.099825042089,2440747,Hindustan Unilever Ltd.
11260,2025-06-25,2260.9267578125,2272.6347697099336,2253.683647230803,2261.2244663474958,1047270,Hindustan Unilever Ltd.
11261,2025-06-26,2263.010498046875,2273.130892683563,2253.8823037125367,2271.0471751540676,1874722,Hindustan Unilever Ltd.
11262,2025-06-27,2288.90673828125,2292.4787561982344,2261.5221557844948,2263.0104562105053,1050745,Hindustan Unilever Ltd.
11263,2025-06-30,2276.702880859375,2298.928070446473,2270.1542620550413,2291.8833514974594,1403754,Hindustan Unilever Ltd.
11264,2025-07-01,2277.595703125,2284.6404218850275,2268.7652176811503,2282.060604307341,759914,Hindustan Unilever Ltd.
11265,2025-07-02,2289.10546875,2290.9905524746237,2269.7575623951902,2277.099747912196,1128034,Hindustan Unilever Ltd.
11266,2025-07-03,2295.356201171875,2308.750905945756,2286.029614742405,2291.9828168641297,1060039,Hindustan Unilever Ltd.
11267,2025-07-04,2321.05419921875,2323.1376744970185,2292.2803906553454,2299.920284481797,1242346,Hindustan Unilever Ltd.
11268,2025-07-07,2391.599609375,2396.858319639088,2322.7410024796927,2322.7410024796927,2701583,Hindustan Unilever Ltd.
11269,2025-07-08,2374.03759765625,2399.6364137173014,2367.3899041263103,2386.6384929568344,1471046,Hindustan Unilever Ltd.
11270,2025-07-09,2404.498046875,2420.670959786851,2378.4033734605428,2380.2884570863953,1741690,Hindustan Unilever Ltd.
11271,2025-07-10,2389.615234375,2415.0156603181044,2378.8996643467794,2404.4982396768783,1053695,Hindustan Unilever Ltd.
11272,2025-07-11,2499.947998046875,2510.2667843766285,2441.8049629845386,2480.50077507572,7242235,Hindustan Unilever Ltd.
11273,2025-07-14,2496.971435546875,2512.7473238245966,2470.5788099993074,2480.5008132523167,2427712,Hindustan Unilever Ltd.
11274,2025-07-15,2507.19091796875,2510.167518959921,2490.422829279717,2501.0393243676117,1700294,Hindustan Unilever Ltd.
11275,2025-07-16,2497.963623046875,2513.144094156912,2487.9423029182253,2506.5957173853917,1284379,Hindustan Unilever Ltd.
11276,2025-07-17,2490.224365234375,2505.702544596446,2486.652347254296,2493.3993577519996,807474,Hindustan Unilever Ltd.
